0	0.55097
0.02	0.919841
0.04	1.07858
0.06	1.04216
0.08	0.850269
0.1	0.567115
0.12	0.3408
0.14	0.398562
0.16	0.87636
0.18	1.67835
0.2	2.54966
0.22	3.22463
0.24	3.54651
0.26	3.59191
0.28	3.69984
0.3	4.21642
0.32	5.14335
0.34	6.12718
0.36	6.82923
0.38	7.22276
0.4	7.50742
0.42	7.87331
0.44	8.35393
0.46	8.82857
0.48	9.16078
0.5	9.32763
0.52	9.42375
0.54	9.54907
0.56	9.70832
0.58	9.79373
0.6	9.70654
0.62	9.49691
0.64	9.29548
0.66	9.15519
0.68	9.00399
0.7	8.71809
0.72	8.23373
0.74	7.5992
0.76	6.97256
0.78	6.53023
0.8	6.33845
0.82	6.28375
0.84	6.1442
0.86	5.79406
0.88	5.3421
0.9	5.04318
0.92	5.06411
0.94	5.35037
0.96	5.73128
0.98	6.08146
1	6.35702
1.02	6.50946
1.04	6.44767
1.06	6.12393
1.08	5.62057
1.1	5.13961
1.12	4.86634
1.14	4.84652
1.16	5.0166
1.18	5.31069
1.2	5.69969
1.22	6.12469
1.24	6.43986
1.26	6.49237
1.28	6.22809
1.3	5.74915
1.32	5.31316
1.34	5.19827
1.36	5.47314
1.38	5.94477
1.4	6.40097
1.42	6.79814
1.44	7.1567
1.46	7.40178
1.48	7.39653
1.5	7.11466
1.52	6.68294
1.54	6.29393
1.56	6.08947
1.58	6.0888
1.6	6.23036
1.62	6.46146
1.64	6.75734
1.66	7.08902
1.68	7.44372
1.7	7.85672
1.72	8.36741
1.74	8.95444
1.76	9.49971
1.78	9.83332
1.8	9.85975
1.82	9.6292
1.84	9.27522
1.86	8.95559
1.88	8.81946
1.9	8.90676
1.92	9.07112
1.94	9.11004
1.96	8.9662
1.98	8.72752
2	8.48851
2.02	8.28833
2.04	8.13476
2.06	8.02511
2.08	7.97782
2.1	8.05842
2.12	8.32905
2.14	8.76903
2.16	9.29707
2.18	9.81908
2.2	10.2267
2.22	10.4381
2.24	10.5145
2.26	10.656
2.28	10.9723
2.3	11.3451
2.32	11.6128
2.34	11.7806
2.36	11.9831
2.38	12.3478
2.4	12.9316
2.42	13.6714
2.44	14.3554
2.46	14.7283
2.48	14.6766
2.5	14.315
2.52	13.8783
2.54	13.536
2.56	13.3149
2.58	13.166
2.6	13.016
2.62	12.7802
2.64	12.4183
2.66	11.9872
2.68	11.526
2.7	10.9508
2.72	10.1689
2.74	9.25625
2.76	8.41898
2.78	7.79671
2.8	7.38306
2.82	7.12833
2.84	7.01336
2.86	6.98677
2.88	6.88003
2.9	6.48614
2.92	5.75815
2.94	4.90186
2.96	4.2151
2.98	3.85136
3	3.74874
3.02	3.73004
3.04	3.64672
3.06	3.43344
3.08	3.06467
3.1	2.54324
3.12	1.96776
3.14	1.49709
3.16	1.1922
3.18	0.977693
3.2	0.784859
3.22	0.644693
3.24	0.648334
3.26	0.865503
3.28	1.28602
3.3	1.79359
3.32	2.2123
3.34	2.41394
3.36	2.40734
3.38	2.27005
3.4	2.02997
3.42	1.68081
3.44	1.31022
3.46	1.10959
3.48	1.21873
3.5	1.58868
3.52	1.97762
3.54	2.13158
3.56	2.00023
3.58	1.78676
3.6	1.74133
3.62	1.92003
3.64	2.1911
3.66	2.38491
3.68	2.40636
3.7	2.2381
3.72	1.90558
3.74	1.51234
3.76	1.26956
3.78	1.42396
3.8	2.03046
3.82	2.85459
3.84	3.59962
3.86	4.13054
3.88	4.43535
3.9	4.49153
3.92	4.30407
3.94	4.0245
3.96	3.8698
3.98	3.9093
4	4.01196
4.02	4.0153
4.04	3.89337
4.06	3.71987
4.08	3.58059
4.1	3.55609
4.12	3.66184
4.14	3.76617
4.16	3.68284
4.18	3.39259
4.2	3.06298
4.22	2.82034
4.24	2.61023
4.26	2.36741
4.28	2.20477
4.3	2.28816
4.32	2.6107
4.34	2.9975
4.36	3.26983
4.38	3.34874
4.4	3.25364
4.42	3.0356
4.44	2.73618
4.46	2.43338
4.48	2.29282
4.5	2.48275
4.52	3.04214
4.54	3.84591
4.56	4.65718
4.58	5.27481
4.6	5.65163
4.62	5.87522
4.64	6.05123
4.66	6.20064
4.68	6.2744
4.7	6.24732
4.72	6.17877
4.74	6.11053
4.76	5.96385
4.78	5.68779
4.8	5.47639
4.82	5.66893
4.84	6.33065
4.86	7.1321
