   0.0000000e+00	   9.5388294e+02	
   1.0000000e+00	   1.9146822e+01	
   2.0000000e+00	   1.5050578e+01	
   3.0000000e+00	   3.0842126e+01	
   4.0000000e+00	   2.9153419e+01	
   5.0000000e+00	   9.2322139e-01	
   6.0000000e+00	   5.9411830e+01	
   7.0000000e+00	   3.3575549e+00	
   8.0000000e+00	   1.1256411e+01	
   9.0000000e+00	   5.2326335e+00	
   1.0000000e+01	   1.5967026e-01	
   1.1000000e+01	   4.5797142e+01	
   1.2000000e+01	   2.5072142e+01	
   1.3000000e+01	   3.7533839e+00	
   1.4000000e+01	   4.8688265e+01	
   1.5000000e+01	   1.1458789e+00	
   1.6000000e+01	   5.2794495e+00	
   1.7000000e+01	   5.2479878e+00	
   1.8000000e+01	   1.2305876e+03	
   1.9000000e+01	   2.1525811e+01	
   2.0000000e+01	   2.8888368e+01	
   2.1000000e+01	   6.2608314e+01	
   2.2000000e+01	   1.0100682e+01	
   2.3000000e+01	   1.0129449e+00	
   2.4000000e+01	   3.4802990e+01	
   2.5000000e+01	   3.0771283e+01	
   2.6000000e+01	   2.7607323e+01	
   2.7000000e+01	   2.7560063e+00	
   2.8000000e+01	   2.3387861e+01	
   2.9000000e+01	   2.9527726e-01	
   3.0000000e+01	   6.5500334e+00	
   3.1000000e+01	   2.5111944e+01	
   3.2000000e+01	   3.8614273e+01	
   3.3000000e+01	   3.7276556e-01	
   3.4000000e+01	   2.8494525e+01	
   3.5000000e+01	   1.2519570e+01	
   3.6000000e+01	   1.0554772e+02	
   3.7000000e+01	   1.3597469e+01	
   3.8000000e+01	   4.5526431e+01	
   3.9000000e+01	   3.9050778e+01	
   4.0000000e+01	   1.3075179e+01	
   4.1000000e+01	   5.8462706e+00	
   4.2000000e+01	   2.6577458e+01	
   4.3000000e+01	   2.4025467e+00	
   4.4000000e+01	   1.2542459e+01	
   4.5000000e+01	   1.1915980e+01	
   4.6000000e+01	   4.3389526e+00	
   4.7000000e+01	   1.4402080e+00	
   4.8000000e+01	   5.2931620e+00	
   4.9000000e+01	   1.3991276e+01	
   5.0000000e+01	   1.7211488e+01	
   5.1000000e+01	   1.7024245e+01	
   5.2000000e+01	   3.6396281e+01	
   5.3000000e+01	   1.4507762e+01	
   5.4000000e+01	   2.9957791e+01	
   5.5000000e+01	   9.5750565e-01	
   5.6000000e+01	   1.5130652e+01	
   5.7000000e+01	   1.8298777e-01	
   5.8000000e+01	   3.5951806e+01	
   5.9000000e+01	   1.8620540e+01	
   6.0000000e+01	   1.0791219e+01	
   6.1000000e+01	   6.8766967e+00	
   6.2000000e+01	   3.7102168e+00	
   6.3000000e+01	   1.9246061e+00	
   6.4000000e+01	   9.3996241e+00	
   6.5000000e+01	   1.0624405e+01	
   6.6000000e+01	   7.9919038e+00	
   6.7000000e+01	   2.6400542e+01	
   6.8000000e+01	   5.8097085e+01	
   6.9000000e+01	   1.4207086e+01	
   7.0000000e+01	   6.1107081e-01	
   7.1000000e+01	   2.3253807e+00	
   7.2000000e+01	   2.0353494e+01	
   7.3000000e+01	   1.9848419e+01	
   7.4000000e+01	   5.6401747e+01	
   7.5000000e+01	   4.9294479e+00	
   7.6000000e+01	   9.5635462e+00	
   7.7000000e+01	   6.7780203e+00	
   7.8000000e+01	   6.0346143e+00	
   7.9000000e+01	   1.3632896e+01	
   8.0000000e+01	   2.2349778e+01	
   8.1000000e+01	   7.7273627e-01	
   8.2000000e+01	   7.4390486e-01	
   8.3000000e+01	   3.2346469e+00	
   8.4000000e+01	   2.2423484e+01	
   8.5000000e+01	   4.7959134e+00	
   8.6000000e+01	   4.1087785e+01	
   8.7000000e+01	   1.1288337e+01	
   8.8000000e+01	   1.7344321e+01	
   8.9000000e+01	   4.6257830e+00	
   9.0000000e+01	   2.0780504e+01	
   9.1000000e+01	   1.0596990e+01	
   9.2000000e+01	   9.6488424e+01	
   9.3000000e+01	   7.0389245e-01	
   9.4000000e+01	   5.3171229e+00	
   9.5000000e+01	   3.9136290e+00	
   9.6000000e+01	   4.1537244e+00	
   9.7000000e+01	   1.0347673e+01	
   9.8000000e+01	   1.4087309e+01	
   9.9000000e+01	   4.9926841e+00	
   1.0000000e+02	   5.1199974e+00	
   1.0100000e+02	   1.8556669e+00	
   1.0200000e+02	   2.1776186e+01	
   1.0300000e+02	   2.4647532e+00	
   1.0400000e+02	   1.0998625e+01	
   1.0500000e+02	   1.5684716e+01	
   1.0600000e+02	   6.8951037e+00	
   1.0700000e+02	   4.3466203e+01	
   1.0800000e+02	   1.8208885e-03	
