   0.0000000e+00	   3.1129359e-28	
   1.0000000e+00	   1.7875254e+02	
   2.0000000e+00	   1.0069464e+02	
   3.0000000e+00	   1.6030717e+02	
   4.0000000e+00	   8.1335351e+01	
   5.0000000e+00	   8.6036142e+01	
   6.0000000e+00	   1.6189761e+01	
   7.0000000e+00	   2.6233592e+01	
   8.0000000e+00	   9.5345569e+00	
   9.0000000e+00	   3.3032017e+01	
   1.0000000e+01	   7.1142532e+00	
   1.1000000e+01	   8.2284271e+00	
   1.2000000e+01	   6.7827414e+00	
   1.3000000e+01	   2.4363035e+01	
   1.4000000e+01	   1.7162975e+01	
   1.5000000e+01	   1.0649643e+01	
   1.6000000e+01	   1.3778926e+01	
   1.7000000e+01	   1.2407855e+00	
   1.8000000e+01	   2.6680062e+01	
   1.9000000e+01	   6.5365464e+01	
   2.0000000e+01	   4.8751736e+01	
   2.1000000e+01	   3.8282836e+00	
   2.2000000e+01	   1.0204904e+02	
   2.3000000e+01	   1.2451375e+02	
   2.4000000e+01	   7.8541712e+02	
   2.5000000e+01	   5.3607935e+02	
   2.6000000e+01	   1.3636662e+02	
   2.7000000e+01	   2.5174279e+02	
   2.8000000e+01	   7.3342500e+01	
   2.9000000e+01	   4.5508837e+01	
   3.0000000e+01	   7.8701954e+01	
   3.1000000e+01	   5.3386070e+01	
   3.2000000e+01	   1.4049682e+01	
   3.3000000e+01	   9.1660611e+01	
   3.4000000e+01	   1.9427991e+01	
   3.5000000e+01	   5.8203959e+00	
   3.6000000e+01	   9.3483559e+00	
   3.7000000e+01	   9.9641870e+00	
   3.8000000e+01	   4.0364777e+00	
   3.9000000e+01	   2.6840443e+00	
   4.0000000e+01	   3.3725435e+00	
   4.1000000e+01	   3.6886489e-01	
   4.2000000e+01	   2.7972599e+00	
   4.3000000e+01	   2.6609906e-04	
   4.4000000e+01	   3.2790332e+00	
   4.5000000e+01	   8.2349724e+00	
   4.6000000e+01	   1.2217001e+01	
   4.7000000e+01	   1.3092505e+01	
   4.8000000e+01	   3.8403766e+00	
   4.9000000e+01	   3.4555366e+01	
   5.0000000e+01	   1.2072988e+01	
   5.1000000e+01	   1.0012157e+01	
   5.2000000e+01	   7.8954065e+00	
   5.3000000e+01	   3.7630236e+00	
   5.4000000e+01	   9.9240564e-01	
   5.5000000e+01	   1.2831600e+01	
   5.6000000e+01	   1.5912827e+00	
   5.7000000e+01	   4.1364693e+00	
   5.8000000e+01	   7.4535916e+00	
   5.9000000e+01	   1.5897911e+00	
   6.0000000e+01	   1.0570410e+00	
   6.1000000e+01	   2.9510320e+00	
   6.2000000e+01	   7.9296270e-01	
   6.3000000e+01	   1.2974500e+00	
   6.4000000e+01	   1.9148382e+00	
   6.5000000e+01	   6.4239173e+00	
   6.6000000e+01	   2.6710164e-01	
   6.7000000e+01	   3.5601430e+00	
   6.8000000e+01	   3.4558158e-01	
   6.9000000e+01	   1.9199874e+00	
   7.0000000e+01	   2.5888001e-01	
   7.1000000e+01	   2.0603332e+00	
   7.2000000e+01	   1.2105792e+00	
   7.3000000e+01	   2.1496962e+00	
   7.4000000e+01	   1.0819691e+00	
   7.5000000e+01	   5.3584679e-02	
   7.6000000e+01	   3.1685228e+00	
   7.7000000e+01	   2.6465418e+00	
   7.8000000e+01	   4.5085955e-01	
   7.9000000e+01	   1.4169440e-01	
   8.0000000e+01	   7.4786042e-02	
   8.1000000e+01	   1.0706251e+00	
   8.2000000e+01	   3.0067363e+00	
   8.3000000e+01	   2.0332695e+00	
   8.4000000e+01	   1.0987171e+00	
   8.5000000e+01	   3.2306901e-02	
   8.6000000e+01	   1.9118479e+00	
   8.7000000e+01	   1.0308221e+00	
   8.8000000e+01	   4.9033168e-02	
   8.9000000e+01	   8.2510538e-02	
   9.0000000e+01	   6.0206910e-01	
   9.1000000e+01	   1.8821051e+00	
   9.2000000e+01	   1.4288121e+00	
   9.3000000e+01	   2.1481974e-01	
   9.4000000e+01	   3.6843444e-02	
   9.5000000e+01	   2.6089726e+00	
   9.6000000e+01	   2.0905740e+00	
   9.7000000e+01	   1.8889314e+00	
   9.8000000e+01	   1.3000355e+00	
   9.9000000e+01	   1.0089289e-02	
   1.0000000e+02	   6.5414773e-01	
   1.0100000e+02	   1.8072685e-01	
   1.0200000e+02	   4.5711769e-01	
   1.0300000e+02	   4.2486848e-02	
   1.0400000e+02	   2.1443451e-01	
   1.0500000e+02	   2.6367482e-01	
   1.0600000e+02	   6.9978843e-01	
   1.0700000e+02	   1.5784499e+00	
   1.0800000e+02	   1.8608010e+00	
   1.0900000e+02	   2.4094717e-01	
   1.1000000e+02	   5.3039703e-02	
   1.1100000e+02	   3.9577336e-01	
   1.1200000e+02	   2.1071602e-01	
   1.1300000e+02	   7.9118196e-01	
   1.1400000e+02	   1.7253417e+00	
   1.1500000e+02	   3.5381889e+00	
   1.1600000e+02	   5.3288372e-01	
   1.1700000e+02	   5.2406483e-01	
   1.1800000e+02	   2.7765124e-03	
   1.1900000e+02	   1.3716517e+00	
   1.2000000e+02	   2.4902421e-02	
   1.2100000e+02	   1.2931590e+00	
   1.2200000e+02	   5.3588815e-01	
   1.2300000e+02	   6.0087491e-01	
   1.2400000e+02	   9.4444702e-01	
   1.2500000e+02	   8.1447045e-01	
   1.2600000e+02	   2.9017669e+00	
   1.2700000e+02	   4.9756808e-02	
   1.2800000e+02	   2.7194454e-02	
   1.2900000e+02	   4.6414697e-01	
   1.3000000e+02	   8.3649522e-01	
   1.3100000e+02	   2.5490700e-02	
   1.3200000e+02	   1.9863235e+00	
   1.3300000e+02	   1.5153799e+00	
   1.3400000e+02	   4.5672392e-02	
   1.3500000e+02	   1.1668568e+00	
   1.3600000e+02	   6.6297304e-01	
   1.3700000e+02	   8.5547456e-01	
   1.3800000e+02	   6.3377717e-01	
   1.3900000e+02	   7.1538317e-01	
   1.4000000e+02	   1.0074320e-02	
   1.4100000e+02	   1.3107897e+00	
   1.4200000e+02	   2.9199834e-01	
