   8.1000000e+01	   1.9160260e-04	   5.2191358e+03	   1.3123269e-03	
   8.2000000e+01	   1.9396807e-04	   5.1554878e+03	   7.7467980e-03	
   8.3000000e+01	   1.9633353e-04	   5.0933735e+03	   2.3009194e-03	
   8.4000000e+01	   1.9869899e-04	   5.0327381e+03	   7.2293321e-03	
   8.5000000e+01	   2.0106446e-04	   4.9735294e+03	   6.6361954e-03	
   8.6000000e+01	   2.0342992e-04	   4.9156977e+03	   4.1545647e-03	
   8.7000000e+01	   2.0579539e-04	   4.8591954e+03	   1.7070444e-03	
   8.8000000e+01	   2.0816085e-04	   4.8039773e+03	   2.2564479e-03	
   8.9000000e+01	   2.1052632e-04	   4.7500000e+03	   1.0966998e-03	
   9.0000000e+01	   2.1289178e-04	   4.6972222e+03	   2.1158665e-03	
   9.1000000e+01	   2.1525724e-04	   4.6456044e+03	   1.1825184e-03	
   9.2000000e+01	   2.1762271e-04	   4.5951087e+03	   3.7162928e-03	
   9.3000000e+01	   2.1998817e-04	   4.5456989e+03	   4.9336058e-03	
   9.4000000e+01	   2.2235364e-04	   4.4973404e+03	   2.7983399e-04	
   9.5000000e+01	   2.2471910e-04	   4.4500000e+03	   2.3569777e-03	
   9.6000000e+01	   2.2708457e-04	   4.4036458e+03	   1.2125003e-02	
   9.7000000e+01	   2.2945003e-04	   4.3582474e+03	   1.9902990e-03	
   9.8000000e+01	   2.3181549e-04	   4.3137755e+03	   8.7407587e-04	
   9.9000000e+01	   2.3418096e-04	   4.2702020e+03	   3.0038760e-03	
   1.0000000e+02	   2.3654642e-04	   4.2275000e+03	   3.0125335e-03	
   1.0100000e+02	   2.3891189e-04	   4.1856436e+03	   3.2510222e-04	
   1.0200000e+02	   2.4127735e-04	   4.1446078e+03	   7.6476328e-03	
   1.0300000e+02	   2.4364281e-04	   4.1043689e+03	   3.5657628e-04	
   1.0400000e+02	   2.4600828e-04	   4.0649038e+03	   3.8141817e-03	
   1.0500000e+02	   2.4837374e-04	   4.0261905e+03	   3.6420967e-03	
   1.0600000e+02	   2.5073921e-04	   3.9882075e+03	   1.8829295e-03	
   1.0700000e+02	   2.5310467e-04	   3.9509346e+03	   1.3251603e-04	
   1.0800000e+02	   2.5547014e-04	   3.9143519e+03	   3.4531149e-04	
   1.0900000e+02	   2.5783560e-04	   3.8784404e+03	   1.5930300e-03	
   1.1000000e+02	   2.6020106e-04	   3.8431818e+03	   6.3212795e-04	
   1.1100000e+02	   2.6256653e-04	   3.8085586e+03	   3.3467441e-03	
   1.1200000e+02	   2.6493199e-04	   3.7745536e+03	   1.1864361e-03	
   1.1300000e+02	   2.6729746e-04	   3.7411504e+03	   6.5519072e-04	
   1.1400000e+02	   2.6966292e-04	   3.7083333e+03	   3.4197376e-03	
   1.1500000e+02	   2.7202839e-04	   3.6760870e+03	   1.6595178e-04	
   1.1600000e+02	   2.7439385e-04	   3.6443966e+03	   1.6387702e-03	
   1.1700000e+02	   2.7675931e-04	   3.6132479e+03	   5.7199052e-04	
   1.1800000e+02	   2.7912478e-04	   3.5826271e+03	   1.0264333e-04	
   1.1900000e+02	   2.8149024e-04	   3.5525210e+03	   1.0990224e-03	
   1.2000000e+02	   2.8385571e-04	   3.5229167e+03	   1.2139875e-02	
   1.2100000e+02	   2.8622117e-04	   3.4938017e+03	   9.2193016e-05	
   1.2200000e+02	   2.8858664e-04	   3.4651639e+03	   1.0158666e-04	
   1.2300000e+02	   2.9095210e-04	   3.4369919e+03	   9.7548449e-04	
   1.2400000e+02	   2.9331756e-04	   3.4092742e+03	   3.5163861e-03	
   1.2500000e+02	   2.9568303e-04	   3.3820000e+03	   5.4531995e-03	
   1.2600000e+02	   2.9804849e-04	   3.3551587e+03	   4.9088961e-05	
   1.2700000e+02	   3.0041396e-04	   3.3287402e+03	   3.6088593e-04	
   1.2800000e+02	   3.0277942e-04	   3.3027344e+03	   3.5279077e-04	
   1.2900000e+02	   3.0514488e-04	   3.2771318e+03	   1.1095447e-03	
   1.3000000e+02	   3.0751035e-04	   3.2519231e+03	   1.6170842e-03	
   1.3100000e+02	   3.0987581e-04	   3.2270992e+03	   5.4392574e-04	
   1.3200000e+02	   3.1224128e-04	   3.2026515e+03	   1.3616784e-03	
   1.3300000e+02	   3.1460674e-04	   3.1785714e+03	   1.7841772e-03	
   1.3400000e+02	   3.1697221e-04	   3.1548507e+03	   8.1067216e-04	
   1.3500000e+02	   3.1933767e-04	   3.1314815e+03	   2.1342765e-04	
   1.3600000e+02	   3.2170313e-04	   3.1084559e+03	   2.6961182e-03	
   1.3700000e+02	   3.2406860e-04	   3.0857664e+03	   1.1261358e-03	
   1.3800000e+02	   3.2643406e-04	   3.0634058e+03	   1.3855562e-03	
   1.3900000e+02	   3.2879953e-04	   3.0413669e+03	   2.7499537e-04	
   1.4000000e+02	   3.3116499e-04	   3.0196429e+03	   1.6979384e-03	
   1.4100000e+02	   3.3353046e-04	   2.9982270e+03	   1.4720675e-03	
   1.4200000e+02	   3.3589592e-04	   2.9771127e+03	   2.0487178e-03	
   1.4300000e+02	   3.3826138e-04	   2.9562937e+03	   1.6591497e-03	
   1.4400000e+02	   3.4062685e-04	   2.9357639e+03	   9.1267812e-04	
   1.4500000e+02	   3.4299231e-04	   2.9155172e+03	   1.1774400e-03	
   1.4600000e+02	   3.4535778e-04	   2.8955479e+03	   1.7250028e-03	
   1.4700000e+02	   3.4772324e-04	   2.8758503e+03	   5.2842434e-04	
   1.4800000e+02	   3.5008870e-04	   2.8564189e+03	   7.3834146e-04	
   1.4900000e+02	   3.5245417e-04	   2.8372483e+03	   7.7512712e-05	
   1.5000000e+02	   3.5481963e-04	   2.8183333e+03	   2.9726264e-04	
   1.5100000e+02	   3.5718510e-04	   2.7996689e+03	   7.0436703e-06	
   1.5200000e+02	   3.5955056e-04	   2.7812500e+03	   1.5235106e-04	
   1.5300000e+02	   3.6191603e-04	   2.7630719e+03	   2.5626468e-04	
   1.5400000e+02	   3.6428149e-04	   2.7451299e+03	   3.7700315e-04	
   1.5500000e+02	   3.6664695e-04	   2.7274194e+03	   9.1458387e-04	
   1.5600000e+02	   3.6901242e-04	   2.7099359e+03	   7.2780441e-04	
   1.5700000e+02	   3.7137788e-04	   2.6926752e+03	   2.0952112e-04	
   1.5800000e+02	   3.7374335e-04	   2.6756329e+03	   2.5926105e-04	
   1.5900000e+02	   3.7610881e-04	   2.6588050e+03	   1.0367821e-03	
   1.6000000e+02	   3.7847428e-04	   2.6421875e+03	   6.5530114e-04	
   1.6100000e+02	   3.8083974e-04	   2.6257764e+03	   2.2091737e-04	
   1.6200000e+02	   3.8320520e-04	   2.6095679e+03	   1.7286365e-03	
   1.6300000e+02	   3.8557067e-04	   2.5935583e+03	   1.4796071e-04	
   1.6400000e+02	   3.8793613e-04	   2.5777439e+03	   5.2089989e-04	
   1.6500000e+02	   3.9030160e-04	   2.5621212e+03	   6.7859124e-05	
   1.6600000e+02	   3.9266706e-04	   2.5466867e+03	   1.0327891e-03	
   1.6700000e+02	   3.9503253e-04	   2.5314371e+03	   6.6159704e-04	
   1.6800000e+02	   3.9739799e-04	   2.5163690e+03	   2.8314054e-03	
   1.6900000e+02	   3.9976345e-04	   2.5014793e+03	   1.6674325e-04	
   1.7000000e+02	   4.0212892e-04	   2.4867647e+03	   6.8078847e-04	
   1.7100000e+02	   4.0449438e-04	   2.4722222e+03	   1.1233847e-04	
   1.7200000e+02	   4.0685985e-04	   2.4578488e+03	   5.7668363e-04	
   1.7300000e+02	   4.0922531e-04	   2.4436416e+03	   1.5698238e-04	
   1.7400000e+02	   4.1159077e-04	   2.4295977e+03	   1.9989701e-04	
   1.7500000e+02	   4.1395624e-04	   2.4157143e+03	   1.2864907e-03	
   1.7600000e+02	   4.1632170e-04	   2.4019886e+03	   1.8829325e-04	
   1.7700000e+02	   4.1868717e-04	   2.3884181e+03	   8.2628824e-04	
   1.7800000e+02	   4.2105263e-04	   2.3750000e+03	   2.7857371e-05	
   1.7900000e+02	   4.2341810e-04	   2.3617318e+03	   1.5082863e-03	
   1.8000000e+02	   4.2578356e-04	   2.3486111e+03	   1.3250551e-04	
   1.8100000e+02	   4.2814902e-04	   2.3356354e+03	   1.2704978e-04	
   1.8200000e+02	   4.3051449e-04	   2.3228022e+03	   9.6140061e-04	
   1.8300000e+02	   4.3287995e-04	   2.3101093e+03	   2.5739227e-04	
   1.8400000e+02	   4.3524542e-04	   2.2975543e+03	   1.9613780e-05	
   1.8500000e+02	   4.3761088e-04	   2.2851351e+03	   6.1900195e-04	
   1.8600000e+02	   4.3997635e-04	   2.2728495e+03	   2.7361464e-04	
   1.8700000e+02	   4.4234181e-04	   2.2606952e+03	   7.8779478e-05	
   1.8800000e+02	   4.4470727e-04	   2.2486702e+03	   2.2682587e-04	
   1.8900000e+02	   4.4707274e-04	   2.2367725e+03	   1.0900090e-03	
   1.9000000e+02	   4.4943820e-04	   2.2250000e+03	   8.4720962e-05	
   1.9100000e+02	   4.5180367e-04	   2.2133508e+03	   1.4652864e-03	
   1.9200000e+02	   4.5416913e-04	   2.2018229e+03	   1.1184750e-03	
   1.9300000e+02	   4.5653459e-04	   2.1904145e+03	   9.9069840e-04	
   1.9400000e+02	   4.5890006e-04	   2.1791237e+03	   1.3984785e-03	
   1.9500000e+02	   4.6126552e-04	   2.1679487e+03	   1.0455334e-03	
   1.9600000e+02	   4.6363099e-04	   2.1568878e+03	   7.3912942e-04	
   1.9700000e+02	   4.6599645e-04	   2.1459391e+03	   9.6083781e-05	
   1.9800000e+02	   4.6836192e-04	   2.1351010e+03	   2.2075162e-04	
   1.9900000e+02	   4.7072738e-04	   2.1243719e+03	   2.6888607e-03	
   2.0000000e+02	   4.7309284e-04	   2.1137500e+03	   6.9906822e-05	
   2.0100000e+02	   4.7545831e-04	   2.1032338e+03	   1.1822608e-03	
   2.0200000e+02	   4.7782377e-04	   2.0928218e+03	   1.3720693e-03	
   2.0300000e+02	   4.8018924e-04	   2.0825123e+03	   5.6337922e-06	
   2.0400000e+02	   4.8255470e-04	   2.0723039e+03	   3.5699829e-04	
   2.0500000e+02	   4.8492017e-04	   2.0621951e+03	   1.6460713e-04	
   2.0600000e+02	   4.8728563e-04	   2.0521845e+03	   1.0841417e-03	
   2.0700000e+02	   4.8965109e-04	   2.0422705e+03	   1.1499387e-04	
   2.0800000e+02	   4.9201656e-04	   2.0324519e+03	   7.9636069e-04	
   2.0900000e+02	   4.9438202e-04	   2.0227273e+03	   1.2188503e-04	
   2.1000000e+02	   4.9674749e-04	   2.0130952e+03	   5.2960552e-04	
   2.1100000e+02	   4.9911295e-04	   2.0035545e+03	   2.5130189e-04	
   2.1200000e+02	   5.0147842e-04	   1.9941038e+03	   1.3655835e-03	
   2.1300000e+02	   5.0384388e-04	   1.9847418e+03	   2.1312554e-04	
   2.1400000e+02	   5.0620934e-04	   1.9754673e+03	   7.6306957e-04	
   2.1500000e+02	   5.0857481e-04	   1.9662791e+03	   2.0629394e-04	
   2.1600000e+02	   5.1094027e-04	   1.9571759e+03	   1.3491233e-04	
   2.1700000e+02	   5.1330574e-04	   1.9481567e+03	   1.3915476e-04	
   2.1800000e+02	   5.1567120e-04	   1.9392202e+03	   3.4140438e-04	
   2.1900000e+02	   5.1803666e-04	   1.9303653e+03	   1.2399366e-03	
   2.2000000e+02	   5.2040213e-04	   1.9215909e+03	   5.0076508e-05	
   2.2100000e+02	   5.2276759e-04	   1.9128959e+03	   8.6482995e-05	
   2.2200000e+02	   5.2513306e-04	   1.9042793e+03	   2.6775875e-04	
   2.2300000e+02	   5.2749852e-04	   1.8957399e+03	   1.3013811e-04	
   2.2400000e+02	   5.2986399e-04	   1.8872768e+03	   1.5486765e-03	
   2.2500000e+02	   5.3222945e-04	   1.8788889e+03	   4.0928630e-04	
   2.2600000e+02	   5.3459491e-04	   1.8705752e+03	   6.3406674e-04	
   2.2700000e+02	   5.3696038e-04	   1.8623348e+03	   5.4961199e-05	
   2.2800000e+02	   5.3932584e-04	   1.8541667e+03	   1.3923532e-03	
   2.2900000e+02	   5.4169131e-04	   1.8460699e+03	   6.1941832e-04	
   2.3000000e+02	   5.4405677e-04	   1.8380435e+03	   9.5962436e-04	
   2.3100000e+02	   5.4642224e-04	   1.8300866e+03	   4.5630972e-04	
   2.3200000e+02	   5.4878770e-04	   1.8221983e+03	   4.5467871e-04	
   2.3300000e+02	   5.5115316e-04	   1.8143777e+03	   4.8450299e-04	
   2.3400000e+02	   5.5351863e-04	   1.8066239e+03	   7.3113992e-04	
   2.3500000e+02	   5.5588409e-04	   1.7989362e+03	   5.1174658e-04	
   2.3600000e+02	   5.5824956e-04	   1.7913136e+03	   2.7371993e-04	
   2.3700000e+02	   5.6061502e-04	   1.7837553e+03	   4.1743596e-04	
   2.3800000e+02	   5.6298048e-04	   1.7762605e+03	   1.1529005e-04	
   2.3900000e+02	   5.6534595e-04	   1.7688285e+03	   2.7148279e-04	
   2.4000000e+02	   5.6771141e-04	   1.7614583e+03	   1.8071681e-03	
   2.4100000e+02	   5.7007688e-04	   1.7541494e+03	   3.7572456e-04	
   2.4200000e+02	   5.7244234e-04	   1.7469008e+03	   1.2101919e-03	
   2.4300000e+02	   5.7480781e-04	   1.7397119e+03	   5.1943246e-04	
   2.4400000e+02	   5.7717327e-04	   1.7325820e+03	   7.3292728e-05	
   2.4500000e+02	   5.7953873e-04	   1.7255102e+03	   8.1227157e-04	
   2.4600000e+02	   5.8190420e-04	   1.7184959e+03	   3.5571215e-04	
   2.4700000e+02	   5.8426966e-04	   1.7115385e+03	   4.7973981e-04	
   2.4800000e+02	   5.8663513e-04	   1.7046371e+03	   7.1480866e-04	
   2.4900000e+02	   5.8900059e-04	   1.6977912e+03	   2.7787958e-05	
   2.5000000e+02	   5.9136606e-04	   1.6910000e+03	   7.4817289e-04	
   2.5100000e+02	   5.9373152e-04	   1.6842629e+03	   1.1979315e-04	
   2.5200000e+02	   5.9609698e-04	   1.6775794e+03	   7.1590248e-04	
   2.5300000e+02	   5.9846245e-04	   1.6709486e+03	   2.6360549e-04	
   2.5400000e+02	   6.0082791e-04	   1.6643701e+03	   8.1109219e-05	
   2.5500000e+02	   6.0319338e-04	   1.6578431e+03	   5.3503319e-04	
   2.5600000e+02	   6.0555884e-04	   1.6513672e+03	   1.3553547e-04	
   2.5700000e+02	   6.0792431e-04	   1.6449416e+03	   5.5094798e-05	
   2.5800000e+02	   6.1028977e-04	   1.6385659e+03	   9.9820269e-04	
   2.5900000e+02	   6.1265523e-04	   1.6322394e+03	   9.7727076e-04	
   2.6000000e+02	   6.1502070e-04	   1.6259615e+03	   4.1778961e-04	
   2.6100000e+02	   6.1738616e-04	   1.6197318e+03	   3.4450068e-05	
   2.6200000e+02	   6.1975163e-04	   1.6135496e+03	   3.6302768e-04	
   2.6300000e+02	   6.2211709e-04	   1.6074144e+03	   4.5529391e-04	
   2.6400000e+02	   6.2448255e-04	   1.6013258e+03	   2.8632148e-04	
   2.6500000e+02	   6.2684802e-04	   1.5952830e+03	   5.8752459e-06	
   2.6600000e+02	   6.2921348e-04	   1.5892857e+03	   2.7909673e-04	
   2.6700000e+02	   6.3157895e-04	   1.5833333e+03	   2.4251458e-04	
   2.6800000e+02	   6.3394441e-04	   1.5774254e+03	   4.1403766e-05	
   2.6900000e+02	   6.3630988e-04	   1.5715613e+03	   1.0121091e-03	
   2.7000000e+02	   6.3867534e-04	   1.5657407e+03	   2.9012943e-04	
   2.7100000e+02	   6.4104080e-04	   1.5599631e+03	   5.2418281e-04	
   2.7200000e+02	   6.4340627e-04	   1.5542279e+03	   4.4803961e-04	
   2.7300000e+02	   6.4577173e-04	   1.5485348e+03	   5.0185724e-04	
   2.7400000e+02	   6.4813720e-04	   1.5428832e+03	   3.5325605e-04	
   2.7500000e+02	   6.5050266e-04	   1.5372727e+03	   3.0983318e-04	
   2.7600000e+02	   6.5286813e-04	   1.5317029e+03	   3.5889140e-04	
   2.7700000e+02	   6.5523359e-04	   1.5261733e+03	   3.9035216e-04	
   2.7800000e+02	   6.5759905e-04	   1.5206835e+03	   7.3360169e-04	
   2.7900000e+02	   6.5996452e-04	   1.5152330e+03	   1.5606039e-04	
   2.8000000e+02	   6.6232998e-04	   1.5098214e+03	   1.4523542e-05	
   2.8100000e+02	   6.6469545e-04	   1.5044484e+03	   4.7635327e-06	
   2.8200000e+02	   6.6706091e-04	   1.4991135e+03	   4.7955339e-04	
   2.8300000e+02	   6.6942637e-04	   1.4938163e+03	   2.7887221e-04	
   2.8400000e+02	   6.7179184e-04	   1.4885563e+03	   2.1088954e-04	
   2.8500000e+02	   6.7415730e-04	   1.4833333e+03	   3.6636604e-04	
   2.8600000e+02	   6.7652277e-04	   1.4781469e+03	   1.3051919e-04	
   2.8700000e+02	   6.7888823e-04	   1.4729965e+03	   2.1926549e-04	
   2.8800000e+02	   6.8125370e-04	   1.4678819e+03	   1.5694261e-04	
   2.8900000e+02	   6.8361916e-04	   1.4628028e+03	   1.7754457e-04	
   2.9000000e+02	   6.8598462e-04	   1.4577586e+03	   9.1048635e-06	
   2.9100000e+02	   6.8835009e-04	   1.4527491e+03	   1.9158146e-06	
   2.9200000e+02	   6.9071555e-04	   1.4477740e+03	   4.7664970e-04	
   2.9300000e+02	   6.9308102e-04	   1.4428328e+03	   6.4496715e-05	
   2.9400000e+02	   6.9544648e-04	   1.4379252e+03	   3.1426717e-05	
   2.9500000e+02	   6.9781195e-04	   1.4330508e+03	   3.6298193e-04	
   2.9600000e+02	   7.0017741e-04	   1.4282095e+03	   1.2206704e-04	
   2.9700000e+02	   7.0254287e-04	   1.4234007e+03	   4.7273888e-04	
   2.9800000e+02	   7.0490834e-04	   1.4186242e+03	   3.5696859e-04	
   2.9900000e+02	   7.0727380e-04	   1.4138796e+03	   1.0719833e-04	
   3.0000000e+02	   7.0963927e-04	   1.4091667e+03	   3.1580401e-04	
   3.0100000e+02	   7.1200473e-04	   1.4044850e+03	   4.0072711e-04	
   3.0200000e+02	   7.1437020e-04	   1.3998344e+03	   1.5306289e-05	
   3.0300000e+02	   7.1673566e-04	   1.3952145e+03	   5.9474711e-04	
   3.0400000e+02	   7.1910112e-04	   1.3906250e+03	   1.4239659e-03	
   3.0500000e+02	   7.2146659e-04	   1.3860656e+03	   5.4463539e-05	
   3.0600000e+02	   7.2383205e-04	   1.3815359e+03	   3.2836406e-05	
   3.0700000e+02	   7.2619752e-04	   1.3770358e+03	   4.5438731e-04	
   3.0800000e+02	   7.2856298e-04	   1.3725649e+03	   2.6554735e-04	
   3.0900000e+02	   7.3092844e-04	   1.3681230e+03	   3.6694057e-04	
   3.1000000e+02	   7.3329391e-04	   1.3637097e+03	   1.3509580e-04	
   3.1100000e+02	   7.3565937e-04	   1.3593248e+03	   2.8833822e-05	
   3.1200000e+02	   7.3802484e-04	   1.3549679e+03	   1.5101195e-04	
   3.1300000e+02	   7.4039030e-04	   1.3506390e+03	   3.1390873e-04	
   3.1400000e+02	   7.4275577e-04	   1.3463376e+03	   3.2188370e-04	
   3.1500000e+02	   7.4512123e-04	   1.3420635e+03	   1.7890856e-04	
   3.1600000e+02	   7.4748669e-04	   1.3378165e+03	   1.0226502e-04	
   3.1700000e+02	   7.4985216e-04	   1.3335962e+03	   5.5427613e-04	
   3.1800000e+02	   7.5221762e-04	   1.3294025e+03	   1.9277284e-04	
   3.1900000e+02	   7.5458309e-04	   1.3252351e+03	   1.0607127e-04	
   3.2000000e+02	   7.5694855e-04	   1.3210938e+03	   2.9750923e-04	
   3.2100000e+02	   7.5931402e-04	   1.3169782e+03	   9.3186924e-05	
   3.2200000e+02	   7.6167948e-04	   1.3128882e+03	   1.2268488e-04	
   3.2300000e+02	   7.6404494e-04	   1.3088235e+03	   3.6701463e-05	
   3.2400000e+02	   7.6641041e-04	   1.3047840e+03	   4.1276084e-04	
   3.2500000e+02	   7.6877587e-04	   1.3007692e+03	   9.9106770e-06	
   3.2600000e+02	   7.7114134e-04	   1.2967791e+03	   3.8733268e-04	
   3.2700000e+02	   7.7350680e-04	   1.2928135e+03	   4.6304423e-04	
   3.2800000e+02	   7.7587226e-04	   1.2888720e+03	   3.1858855e-04	
   3.2900000e+02	   7.7823773e-04	   1.2849544e+03	   5.9084329e-04	
   3.3000000e+02	   7.8060319e-04	   1.2810606e+03	   8.6777974e-05	
   3.3100000e+02	   7.8296866e-04	   1.2771903e+03	   7.2874051e-05	
   3.3200000e+02	   7.8533412e-04	   1.2733434e+03	   1.7560502e-04	
   3.3300000e+02	   7.8769959e-04	   1.2695195e+03	   1.9943089e-04	
   3.3400000e+02	   7.9006505e-04	   1.2657186e+03	   8.9512622e-05	
   3.3500000e+02	   7.9243051e-04	   1.2619403e+03	   1.6472598e-04	
   3.3600000e+02	   7.9479598e-04	   1.2581845e+03	   2.6330853e-04	
   3.3700000e+02	   7.9716144e-04	   1.2544510e+03	   4.7538981e-04	
   3.3800000e+02	   7.9952691e-04	   1.2507396e+03	   9.7597748e-04	
   3.3900000e+02	   8.0189237e-04	   1.2470501e+03	   2.2966705e-04	
   3.4000000e+02	   8.0425784e-04	   1.2433824e+03	   6.4884560e-05	
