1749.049	58
1749.129	62.6
1749.21	70
1749.294	55.7
1749.377	85
1749.461	83.5
1749.544	94.8
1749.629	66.3
1749.713	75.9
1749.796	75.5
1749.88	158.6
1749.963	85.2
1750.048	73.3
1750.129	75.9
1750.209	89.2
1750.293	88.3
1750.376	90
1750.46	100
1750.543	85.4
1750.628	103
1750.712	91.2
1750.795	65.7
1750.879	63.3
1750.962	75.4
1751.047	70
1751.128	43.5
1751.209	45.3
1751.292	56.4
1751.376	60.7
1751.459	50.7
1751.543	66.3
1751.628	59.8
1751.711	23.5
1751.795	23.2
1751.878	28.5
1751.962	44
1752.047	35
1752.129	50
1752.211	71
1752.294	59.3
1752.378	59.7
1752.461	39.6
1752.545	78.4
1752.63	29.3
1752.713	27.1
1752.797	46.6
1752.88	37.6
1752.964	40
1753.049	44
1753.129	32
1753.21	45.7
1753.294	38
1753.377	36
1753.461	31.7
1753.544	22
1753.629	39
1753.713	28
1753.796	25
1753.88	20
1753.963	6.7
1754.048	0
1754.129	3
1754.209	1.7
1754.293	13.7
1754.376	20.7
1754.46	26.7
1754.543	18.8
1754.628	12.3
1754.712	8.2
1754.795	24.1
1754.879	13.2
1754.962	4.2
1755.047	10.2
1755.128	11.2
1755.209	6.8
1755.292	6.5
1755.376	0
1755.459	0
1755.543	8.6
1755.628	3.2
1755.711	17.8
1755.795	23.7
1755.878	6.8
1755.962	20
1756.047	12.5
1756.129	7.1
1756.211	5.4
1756.294	9.4
1756.378	12.5
1756.461	12.9
1756.545	3.6
1756.63	6.4
1756.713	11.8
1756.797	14.3
1756.88	17
1756.964	9.4
1757.049	14.1
1757.129	21.2
1757.21	26.2
1757.294	30
1757.377	38.1
1757.461	12.8
1757.544	25
1757.629	51.3
1757.713	39.7
1757.796	32.5
1757.88	64.7
1757.963	33.5
1758.048	37.6
1758.129	52
1758.209	49
1758.293	72.3
1758.376	46.4
1758.46	45
1758.543	44
1758.628	38.7
1758.712	62.5
1758.795	37.7
1758.879	43
1758.962	43
1759.047	48.3
1759.128	44
1759.209	46.8
1759.292	47
1759.376	49
1759.459	50
1759.543	51
1759.628	71.3
1759.711	77.2
1759.795	59.7
1759.878	46.3
1759.962	57
1760.047	67.3
1760.129	59.5
1760.211	74.7
1760.294	58.3
1760.378	72
1760.461	48.3
1760.545	66
1760.63	75.6
1760.713	61.3
1760.797	50.6
1760.88	59.7
1760.964	61
1761.049	70
1761.129	91
1761.21	80.7
1761.294	71.7
1761.377	107.2
1761.461	99.3
1761.544	94.1
1761.629	91.1
1761.713	100.7
1761.796	88.7
1761.88	89.7
1761.963	46
1762.048	43.8
1762.129	72.8
1762.209	45.7
1762.293	60.2
1762.376	39.9
1762.46	77.1
1762.543	33.8
1762.628	67.7
1762.712	68.5
1762.795	69.3
1762.879	77.8
1762.962	77.2
1763.047	56.5
1763.128	31.9
1763.209	34.2
1763.292	32.9
1763.376	32.7
1763.459	35.8
1763.543	54.2
1763.628	26.5
1763.711	68.1
1763.795	46.3
1763.878	60.9
1763.962	61.4
1764.047	59.7
1764.129	59.7
1764.211	40.2
1764.294	34.4
1764.378	44.3
1764.461	30
1764.545	30
1764.63	30
1764.713	28.2
1764.797	28
1764.88	26
1764.964	25.7
1765.049	24
1765.129	26
1765.21	25
1765.294	22
1765.377	20.2
1765.461	20
1765.544	27
1765.629	29.7
1765.713	16
1765.796	14
1765.88	14
1765.963	13
1766.048	12
1766.129	11
1766.209	36.6
1766.293	6
1766.376	26.8
1766.46	3
1766.543	3.3
1766.628	4
1766.712	4.3
1766.795	5
1766.879	5.7
1766.962	19.2
1767.047	27.4
1767.128	30
1767.209	43
1767.292	32.9
1767.376	29.8
1767.459	33.3
1767.543	21.9
1767.628	40.8
1767.711	42.7
1767.795	44.1
1767.878	54.7
1767.962	53.3
1768.047	53.5
1768.129	66.1
1768.211	46.3
1768.294	42.7
1768.378	77.7
1768.461	77.4
1768.545	52.6
1768.63	66.8
1768.713	74.8
1768.797	77.8
1768.88	90.6
1768.964	111.8
1769.049	73.9
1769.129	64.2
1769.21	64.3
1769.294	96.7
1769.377	73.6
1769.461	94.4
1769.544	118.6
1769.629	120.3
1769.713	148.8
1769.796	158.2
1769.88	148.1
1769.963	112
1770.048	104
1770.129	142.5
1770.209	80.1
1770.293	51
1770.376	70.1
1770.46	83.3
1770.543	109.8
1770.628	126.3
1770.712	104.4
1770.795	103.6
1770.879	132.2
1770.962	102.3
1771.047	36
1771.128	46.2
1771.209	46.7
1771.292	64.9
1771.376	152.7
1771.459	119.5
1771.543	67.7
1771.628	58.5
1771.711	101.4
1771.795	90
1771.878	99.7
1771.962	95.7
1772.047	100.9
1772.129	90.8
1772.211	31.1
1772.294	92.2
1772.378	38
1772.461	57
1772.545	77.3
1772.63	56.2
1772.713	50.5
1772.797	78.6
1772.88	61.3
1772.964	64
1773.049	54.6
1773.129	29
1773.21	51.2
1773.294	32.9
1773.377	41.1
1773.461	28.4
1773.544	27.7
1773.629	12.7
1773.713	29.3
1773.796	26.3
1773.88	40.9
1773.963	43.2
1774.048	46.8
1774.129	65.4
1774.209	55.7
1774.293	43.8
1774.376	51.3
1774.46	28.5
1774.543	17.5
1774.628	6.6
1774.712	7.9
1774.795	14
1774.879	17.7
1774.962	12.2
1775.047	4.4
1775.128	0
1775.209	11.6
1775.292	11.2
1775.376	3.9
1775.459	12.3
1775.543	1
1775.628	7.9
1775.711	3.2
1775.795	5.6
1775.878	15.1
1775.962	7.9
1776.047	21.7
1776.129	11.6
1776.211	6.3
1776.294	21.8
1776.378	11.2
1776.461	19
1776.545	1
1776.63	24.2
1776.713	16
1776.797	30
1776.88	35
1776.964	40
1777.049	45
1777.129	36.5
1777.21	39
1777.294	95.5
1777.377	80.3
1777.461	80.7
1777.544	95
1777.629	112
1777.713	116.2
1777.796	106.5
1777.88	146
1777.963	157.3
1778.048	177.3
1778.129	109.3
1778.209	134
1778.293	145
1778.376	238.9
1778.46	171.6
1778.543	153
1778.628	140
1778.712	171.7
1778.795	156.3
1778.879	150.3
1778.962	105
1779.047	114.7
1779.128	165.7
1779.209	118
1779.292	145
1779.376	140
1779.459	113.7
1779.543	143
1779.628	112
1779.711	111
1779.795	124
1779.878	114
1779.962	110
1780.047	70
1780.129	98
1780.211	98
1780.294	95
1780.378	107.2
1780.461	88
1780.545	86
1780.63	86
1780.713	93.7
1780.797	77
1780.88	60
1780.964	58.7
1781.049	98.7
1781.129	74.7
1781.21	53
1781.294	68.3
1781.377	104.7
1781.461	97.7
1781.544	73.5
1781.629	66
1781.713	51
1781.796	27.3
1781.88	67
1781.963	35.2
1782.048	54
1782.129	37.5
1782.209	37
1782.293	41
1782.376	54.3
1782.46	38
1782.543	37
1782.628	44
1782.712	34
1782.795	23.2
1782.879	31.5
1782.962	30
1783.047	28
1783.128	38.7
1783.209	26.7
1783.292	28.3
1783.376	23
1783.459	25.2
1783.543	32.2
1783.628	20
1783.711	18
1783.795	8
1783.878	15
1783.962	10.5
1784.047	13
1784.129	8
1784.211	11
1784.294	10
1784.378	6
1784.461	9
1784.545	6
1784.63	10
1784.713	10
1784.797	8
1784.88	17
1784.964	14
1785.049	6.5
1785.129	8
1785.21	9
1785.294	15.7
1785.377	20.7
1785.461	26.3
1785.544	36.3
1785.629	20
1785.713	32
1785.796	47.2
1785.88	40.2
1785.963	27.3
1786.048	37.2
1786.129	47.6
1786.209	47.7
1786.293	85.4
1786.376	92.3
1786.46	59
1786.543	83
1786.628	89.7
1786.712	111.5
1786.795	112.3
1786.879	116
1786.962	112.7
1787.047	134.7
1787.128	106
1787.209	87.4
1787.292	127.2
1787.376	134.8
1787.459	99.2
1787.543	128
1787.628	137.2
1787.711	157.3
1787.795	157
1787.878	141.5
1787.962	174
1788.047	138
1788.129	129.2
1788.211	143.3
1788.294	108.5
1788.378	113
1788.461	154.2
1788.545	141.5
1788.63	136
1788.713	141
1788.797	142
1788.88	94.7
1788.964	129.5
1789.049	114
1789.129	125.3
1789.21	120
1789.294	123.3
1789.377	123.5
1789.461	120
1789.544	117
1789.629	103
1789.713	112
1789.796	89.7
1789.88	134
