19.2	-162.6
19.9	-162.8
20.6	-162.9
21.3	-162.7
22.0	-162.6
22.7	-162.5
23.4	-162.7
24.1	-162.7
24.8	-162.9
30.4	-163.1
31.1	-163.1
31.8	-163.0
32.5	-163.2
33.2	-163.1
33.9	-163.1
34.6	-163.5
35.3	-163.5
36.0	-163.3
36.7	-163.0
37.4	-163.5
38.1	-163.9
38.8	-163.5
39.5	-163.6
40.2	-163.6
40.9	-164.0
41.6	-163.7
42.3	-163.7
43.0	-163.6
43.7	-164.0
44.4	-163.7
45.1	-163.4
45.8	-163.4
46.5	-163.3
47.2	-163.2
47.9	-163.3
48.6	-163.4
49.3	-163.6
50.0	-163.4
50.7	-163.4
51.4	-163.8
52.1	-163.7
52.8	-163.5
53.5	-163.4
54.2	-163.4
54.9	-163.7
55.6	-163.6
56.3	-163.6
57.0	-163.3
57.7	-163.4
58.4	-163.4
59.1	-163.3
59.8	-163.2
60.5	-163.5
61.2	-163.6
61.9	-163.6
62.6	-163.5
63.3	-163.4
64.0	-163.8
64.7	-163.4
65.4	-163.9
66.1	-163.2
66.8	-163.0
67.5	-162.3
68.2	-163.0
68.9	-163.2
69.6	-163.5
73.8	-164.3
74.5	-164.3
75.2	-163.9
75.9	-163.8
76.6	-164.0
77.3	-163.9
78.0	-163.4
78.7	-163.1
79.4	-163.3
112.3	-164.4
113.0	-164.3
113.7	-164.3
114.4	-164.6
115.1	-164.4
115.8	-164.3
116.5	-164.1
117.2	-165.0
117.9	-165.3
118.6	-165.3
119.3	-164.7
120.0	-164.8
120.7	-164.7
121.4	-164.9
122.1	-164.7
122.8	-164.8
123.5	-164.3
124.2	-164.6
124.9	-165.0
125.6	-165.4
126.3	-164.8
127.0	-164.4
127.7	-163.7
128.4	-164.3
129.1	-163.7
129.8	-163.7
130.5	-163.5
131.2	-163.9
131.9	-164.6
132.6	-164.3
133.3	-164.3
134.0	-163.8
134.7	-163.6
135.4	-164.0
136.1	-163.9
136.8	-164.3
137.5	-163.9
138.2	-164.5
138.9	-164.7
139.6	-164.7
140.3	-166.4
141.0	-168.7
141.7	-170.8
142.4	-171.0
143.1	-170.7
143.8	-170.8
144.5	-170.6
145.2	-171.3
145.9	-171.1
146.6	-171.1
147.3	-170.8
148.0	-170.7
148.7	-171.2
149.4	-171.4
150.1	-172.2
150.8	-172.3
151.5	-171.8
152.2	-171.1
152.9	-170.6
153.6	-170.9
154.3	-171.3
155.0	-172.0
155.7	-172.1
156.4	-172.1
157.1	-171.9
157.8	-171.8
158.5	-171.7
159.2	-171.6
159.9	-171.6
160.6	-172.0
161.3	-172.2
162.0	-172.3
162.7	-172.1
163.4	-171.9
164.1	-171.9
164.8	-172.0
165.5	-172.2
166.2	-172.6
166.9	-172.8
167.6	-173.4
168.3	-172.8
169.0	-172.6
169.7	-172.3
170.4	-172.2
171.1	-171.7
171.8	-171.9
172.5	-172.2
173.2	-172.6
173.9	-172.3
174.6	-172.5
175.3	-172.7
176.0	-172.5
176.7	-172.1
177.4	-171.3
178.1	-171.2
178.8	-171.3
179.5	-171.8
180.2	-171.4
180.9	-171.3
181.6	-171.1
182.3	-171.0
183.0	-170.8
183.7	-170.7
184.4	-171.0
185.1	-171.3
185.8	-171.2
186.5	-171.7
187.2	-171.7
187.9	-171.9
188.6	-171.9
189.3	-171.9
190.0	-172.1
190.7	-172.2
191.4	-172.4
192.1	-172.4
192.8	-172.7
206.8	-171.8
207.5	-172.1
208.2	-172.1
208.9	-173.2
209.6	-172.6
210.3	-171.9
211.0	-171.3
211.7	-171.9
212.4	-172.0
213.1	-172.4
213.8	-172.1
214.5	-172.0
215.2	-172.0
215.9	-172.1
216.6	-172.0
217.3	-172.0
218.0	-171.6
218.7	-172.0
219.4	-171.8
220.1	-172.3
220.8	-172.6
221.5	-172.7
222.2	-172.6
222.9	-172.5
